stratum,round_id,coder_id,newcomer
10.0,15570,155621,1
10.0,15570,22657278,1
10.0,15570,22747741,1
10.0,15570,22769643,1
10.0,15570,22777972,1
10.0,15570,22877542,1
10.0,15570,22878498,1
10.0,15570,22904568,1
10.0,15570,22907737,1
10.0,15570,22908185,1
10.0,15570,22932835,1
10.0,15570,23007886,1
10.0,15570,23021008,1
10.0,15570,23039776,1
10.0,15570,23068222,1
10.0,15570,23081124,1
10.0,15570,23082644,1
10.0,15570,23085372,1
10.0,15570,23113532,1
10.0,15570,23121131,1
10.0,15570,23129282,1
10.0,15570,23137550,1
10.0,15570,23138763,1
10.0,15570,23141083,1
10.0,15570,23141663,1
10.0,15570,23141803,1
10.0,15570,23142290,1
13.0,15648,10467320,1
13.0,15648,22651677,1
13.0,15648,22670500,1
13.0,15648,22697498,1
13.0,15648,22697616,1
13.0,15648,22773144,1
13.0,15648,22783762,1
13.0,15648,22859100,1
13.0,15648,22870131,1
13.0,15648,22887992,1
13.0,15648,22925717,1
13.0,15648,22926913,1
13.0,15648,23010583,1
13.0,15648,23051740,1
13.0,15648,23073805,1
13.0,15648,23078470,1
13.0,15648,23095287,1
13.0,15648,23103815,1
13.0,15648,23120598,1
13.0,15648,23131267,1
13.0,15648,23153685,1
13.0,15648,23154252,1
13.0,15648,23154357,1
13.0,15648,23158804,1
14.0,15649,22871352,1
14.0,15649,23001102,1
14.0,15649,23159089,1
14.0,15649,23159472,1
13.0,15683,22677219,1
13.0,15683,22691741,1
13.0,15683,22716754,1
13.0,15683,22742329,1
13.0,15683,22764650,1
13.0,15683,22771375,1
13.0,15683,22828924,1
13.0,15683,22841476,1
13.0,15683,22876344,1
13.0,15683,22881459,1
13.0,15683,22891613,1
13.0,15683,22925321,1
13.0,15683,22931612,1
13.0,15683,22934100,1
13.0,15683,23065235,1
13.0,15683,23074181,1
13.0,15683,23083425,1
13.0,15683,23104071,1
13.0,15683,23126751,1
13.0,15683,23167584,1
13.0,15683,23167700,1
13.0,15683,23167934,1
13.0,15683,23168073,1
14.0,15684,108281,1
14.0,15684,23036273,1
14.0,15684,23166497,1
14.0,15939,21918101,1
14.0,15939,23095338,1
14.0,15939,23156282,1
14.0,15939,23194546,1
14.0,15939,23308779,1
14.0,15939,40001635,1
14.0,15939,40014013,1
13.0,15982,10331061,1
13.0,15982,22718833,1
13.0,15982,22764171,1
13.0,15982,22900202,1
13.0,15982,22926197,1
13.0,15982,23018803,1
13.0,15982,23018970,1
13.0,15982,23063340,1
13.0,15982,23184460,1
13.0,15982,23188114,1
13.0,15982,23309301,1
13.0,15982,40011849,1
13.0,15982,40022035,1
13.0,15982,40023367,1
13.0,16445,22697551,1
13.0,16445,22857667,1
13.0,16445,22862541,1
13.0,16445,22908065,1
13.0,16445,22924560,1
13.0,16445,22934999,1
13.0,16445,23051360,1
13.0,16445,23095311,1
13.0,16445,23139057,1
13.0,16445,23145682,1
13.0,16445,23164989,1
13.0,16445,23167065,1
13.0,16445,23186395,1
13.0,16445,23282697,1
13.0,16445,23285054,1
13.0,16445,23286857,1
13.0,16445,23287493,1
13.0,16445,23287658,1
13.0,16445,23288396,1
13.0,16445,23304585,1
13.0,16445,23307169,1
13.0,16445,23309305,1
13.0,16445,23309417,1
13.0,16445,23309653,1
13.0,16445,23327060,1
13.0,16445,40024164,1
13.0,16445,40030204,1
13.0,16445,40075691,1
13.0,16445,40080274,1
13.0,16445,40103471,1
13.0,16445,40125327,1
13.0,16445,40139225,1
13.0,16445,40145139,1
13.0,16445,40170379,1
13.0,16445,40178642,1
13.0,16472,22765382,1
13.0,16472,22930305,1
13.0,16472,23021917,1
13.0,16472,23193535,1
13.0,16472,23202936,1
13.0,16472,23301167,1
13.0,16472,23309905,1
13.0,16472,23310981,1
13.0,16472,40017208,1
13.0,16472,40029122,1
13.0,16472,40050441,1
13.0,16472,40115343,1
13.0,16472,40136338,1
13.0,16472,40162035,1
13.0,16472,40211573,1
13.0,16472,40215148,1
13.0,16472,40215394,1
13.0,16472,40215672,1
13.0,16472,40218893,1
10.0,16494,22688672,1
10.0,16494,23066338,1
10.0,16494,23067244,1
10.0,16494,23141252,1
10.0,16494,23157799,1
10.0,16494,23188006,1
10.0,16494,40082825,1
10.0,16494,40094963,1
10.0,16494,40098208,1
10.0,16494,40133410,1
10.0,16494,40228580,1
10.0,16494,40240093,1
10.0,16494,40240257,1
10.0,16494,40296160,1
10.0,16494,40299854,1
10.0,16494,40300136,1
10.0,16494,40304828,1
6.0,16702,22743613,1
6.0,16702,22873934,1
6.0,16702,23053693,1
6.0,16702,23169412,1
6.0,16702,23183443,1
6.0,16702,23310707,1
6.0,16702,40095806,1
6.0,16702,40130436,1
6.0,16702,40143518,1
6.0,16702,40144256,1
6.0,16702,40214610,1
6.0,16702,40221263,1
6.0,16702,40309917,1
6.0,16702,40333438,1
6.0,16702,40352019,1
6.0,16702,40375027,1
6.0,16702,40397575,1
6.0,16702,40400463,1
6.0,16702,40405082,1
6.0,16702,40406717,1
6.0,16704,22852762,1
6.0,16704,22903001,1
6.0,16704,23050241,1
6.0,16704,23069974,1
6.0,16704,23139296,1
6.0,16704,40435541,1
6.0,16704,40445136,1
15.0,16828,22747744,1
15.0,16828,22890754,1
15.0,16828,22893344,1
15.0,16828,23074006,1
15.0,16828,23088634,1
15.0,16828,23098333,1
15.0,16828,40050596,1
15.0,16828,40063963,1
15.0,16828,40496312,1
15.0,16828,40501045,1
10.0,16857,22853627,1
10.0,16857,22901099,1
10.0,16857,23308968,1
10.0,16857,40036539,1
10.0,16857,40106381,1
10.0,16857,40208999,1
10.0,16857,40293183,1
10.0,16857,40364916,1
10.0,16857,40369412,1
10.0,16857,40495683,1
10.0,16857,40501311,1
10.0,16857,40527484,1
10.0,16857,40527738,1
10.0,16857,40527958,1
10.0,16857,40528799,1
10.0,16857,40532504,1
10.0,16857,40532553,1
6.0,16887,23097729,1
6.0,16887,40074802,1
6.0,16887,40145682,1
6.0,16887,40163400,1
6.0,16887,40256564,1
6.0,16887,40339779,1
6.0,16887,40411945,1
6.0,16887,40443608,1
6.0,16887,40511723,1
6.0,16887,40513494,1
6.0,16887,40527208,1
6.0,16887,40529630,1
10.0,16903,22697669,1
10.0,16903,22740367,1
10.0,16903,22838816,1
10.0,16903,22888586,1
10.0,16903,22910325,1
10.0,16903,23004373,1
10.0,16903,23018456,1
10.0,16903,23059200,1
10.0,16903,23065598,1
10.0,16903,23118372,1
10.0,16903,23129662,1
10.0,16903,23285191,1
10.0,16903,23309737,1
10.0,16903,40016240,1
10.0,16903,40099108,1
10.0,16903,40394909,1
10.0,16903,40409422,1
10.0,16903,40480823,1
10.0,16903,40525739,1
10.0,16903,40557524,1
10.0,16903,40559053,1
10.0,16903,40564389,1
10.0,16903,40565143,1
10.0,16903,40565174,1
10.0,16903,40565520,1
15.0,16928,22848598,1
15.0,16928,22864251,1
15.0,16928,22895368,1
15.0,16928,40392652,1
15.0,16928,40487265,1
15.0,16928,40503324,1
15.0,16928,40572694,1
15.0,16928,40576855,1
15.0,16928,40578650,1
15.0,16944,22692760,1
15.0,16944,23012810,1
15.0,16944,23088109,1
15.0,16944,40039273,1
15.0,16944,40266935,1
15.0,16944,40270926,1
15.0,16944,40448699,1
15.0,16944,40536959,1
15.0,16944,40581210,1
15.0,16944,40600255,1
15.0,16944,40600514,1
